molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL3949268,21.0,nM,C[C@@]1(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.67778070526608,471.08852888,6,2,5.186100000000003,True
CHEMBL3653724,21.0,nM,CCC1=NC2(N=C1N)c1cc(-c3cncc(C#N)c3)ccc1C[C@]21CC[C@@H](OC)CC1,7.67778070526608,413.22156048399995,6,1,4.126380000000004,True
CHEMBL1210358,21.0,nM,CS(=O)(=O)N(c1cccnc1)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)c1,7.67778070526608,612.201811132,6,3,4.689900000000004,True
CHEMBL3640289,21.0,nM,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3F)C2)nc(CO)c1F,7.67778070526608,436.14707312800005,8,2,0.5132000000000005,True
CHEMBL2425613,21.0,nM,CC(C)(C)c1cccc(CN[C@H]2C[S@+]([O-])C[C@@H](Cc3cc(F)c(N)c(O[C@H](CO)C(F)(F)F)c3)[C@@H]2O)c1,7.67778070526608,546.217541448,6,4,3.447700000000002,True
CHEMBL3968489,21.0,nM,C[C@@]1(c2cc(NC(=O)c3cnc(OCC(F)(F)F)cn3)cc(F)c2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.67778070526608,513.1047151,7,2,3.829300000000001,True
CHEMBL3680899,21.0,nM,C[C@]1(c2cc(NC(=O)c3ccc(OCC(F)(F)F)cn3)ccc2F)N=C(N)OC[C@@H]1OCC(F)(F)F,7.67778070526608,524.1294526280001,7,2,3.921700000000002,True
CHEMBL2347215,21.0,nM,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F,7.67778070526608,389.109959348,6,2,2.5400800000000006,True
CHEMBL3963582,21.0,nM,CCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,7.67778070526608,430.21688970400015,5,1,4.870480000000005,True
CHEMBL4291981,21.0,nM,NC1=N[C@@]2(CO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc(Cl)cc12,7.67778070526608,441.039544636,7,2,3.7299000000000015,True
CHEMBL3657431,21.0,nM,CC1=NC2(N=C1N)c1cc(-c3cc(F)cc(F)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,7.67778070526608,445.177725236,4,1,5.340600000000004,True
CHEMBL3986110,21.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CCC(=O)OC(C)C)C1=O,7.67778070526608,477.2627566,6,1,3.273500000000002,True
CHEMBL3640260,21.0,nM,COc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3c(F)cc(F)cc3F)C2)nc(C)c1F,7.67778070526608,438.14273669600004,7,1,1.4684200000000003,True
CHEMBL3740820,21.0,nM,C[C@@]1(c2cc(C#Cc3ccc(C#N)cc3)ccc2F)C[S@@]2(=O)=NCCCCN2C(N)=N1,7.67778070526608,435.15290954400007,5,1,3.119480000000001,True
CHEMBL3913980,21.0,nM,NC1=N[C@@](c2cc(Nc3nccc4cc(Br)cnc34)ccc2F)(C(F)F)COC1,7.67778070526608,465.04120686000005,6,2,4.122800000000002,True
CHEMBL3891839,21.0,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)C=CSC(N)=N3)c2)cn1,7.67778070526608,373.1008739720001,7,2,2.667,True
CHEMBL3911798,21.0,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)cn1,7.67778070526608,445.11733047200005,7,2,2.7073,True
CHEMBL3972463,21.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(C)c3)cc1[C@@]21N=C(C)C(N)=N1,7.67778070526608,388.22631151600007,5,1,4.173020000000003,True
CHEMBL1915993,21.0,nM,CCCO[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@H](C(C)C)C2=O)C1,7.67778070526608,585.33781336,5,3,4.016000000000003,True
CHEMBL3683869,21.1,nM,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)[C@H]2C[C@H]2O1,7.675717544702307,392.08515984,5,2,3.0246000000000013,True
CHEMBL3922515,21.2,nM,COC1CCC2(CC1)Cc1ccc(OCC3CC3(F)F)cc1C21N=C(N)N(C(C)C)C1=O,7.673664139071248,447.2333482920001,5,1,3.612700000000001,True
CHEMBL3683883,21.4,nM,Cc1cc(C#N)cnc1C(=O)Nc1cc(C)c(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,7.669586226650809,429.141259476,6,2,3.1553200000000015,True
CHEMBL3688666,21.4,nM,NC1=N[C@@](c2cc(NC(=O)c3cnc(OC(F)F)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.669586226650809,443.101680408,7,2,2.6632000000000016,True
CHEMBL2177911,21.5,nM,COc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)ccn1,7.667561540084395,411.14953841600004,6,1,3.6971000000000007,True
CHEMBL3921241,21.5,nM,COC1CCC2(CC1)Oc1ccc(CCC3CC3)cc1C21N=C(N)N(C)C1=O,7.667561540084395,383.2208917880001,5,1,2.7314000000000007,True
CHEMBL3688678,21.8,nM,NC1=N[C@@](c2cc(NC(=O)c3ccc(OCC#CC4CC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.661543506395395,470.156575192,6,2,3.4590000000000023,True
CHEMBL3653663,22.0,nM,CC#CCOc1cnc(C(=O)Nc2ccc3c(c2)C2(CCO3)N=C(C)C(N)=N2)cn1,7.657577319177793,404.1596885000001,8,2,1.898,True
CHEMBL3657428,22.0,nM,CC1=N[C@]2(N=C1N)c1cc(-c3cc(F)cc(C#N)c3)ccc1C[C@]21CC[C@@H](OC(F)F)CC1,7.657577319177793,452.182396016,5,1,5.073180000000003,True
CHEMBL3920632,22.0,nM,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3ccc(C#N)cn3)cs2)CO1,7.657577319177793,414.093265816,9,2,2.3438800000000004,True
CHEMBL3640276,22.0,nM,CCc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccc(F)cc3)C2)nc(OC)c1F,7.657577319177793,416.177230384,7,1,1.4442000000000006,True
CHEMBL3910073,22.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)cc(F)c2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.657577319177793,492.022028888,5,2,4.255700000000002,True
CHEMBL2349486,22.0,nM,CC(=O)N1CCC(CN2C(=O)C3(CC(C)(C)Oc4ccc(-c5cccc(Cl)c5)cc43)N=C2N)CC1,7.657577319177793,494.2084685320001,5,1,4.1788000000000025,True
CHEMBL2408755,22.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]1CC2(CC2)Oc2ccc(CC(C)(C)C)cc21,7.657577319177793,486.26939945199996,4,3,4.607500000000004,True
CHEMBL2349477,22.0,nM,CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cncc(Cl)c4)cc32)N=C1N,7.657577319177793,386.09680990800007,5,1,3.658400000000002,True
CHEMBL3680888,22.0,nM,C[C@]1(F)COC(N)=N[C@]1(C)c1cc(NC(=O)c2ncccc2OCC(F)(F)F)ccc1F,7.657577319177793,458.137731568,6,2,3.7024000000000026,True
CHEMBL3933081,22.0,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3cccc(F)c3)C[C@H]2CS1,7.657577319177793,378.101368824,4,1,4.138500000000003,True
CHEMBL502121,22.0,nM,CCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)CN(CCC)C1=O,7.657577319177793,585.3126612320001,5,3,2.527400000000001,True
CHEMBL3653424,22.0,nM,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Br)cc3O)ccc2F)COC1,7.657577319177793,440.02955887999997,6,3,2.4933000000000005,True
CHEMBL1097349,22.0,nM,COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2CN(S(=O)(=O)c3cccc(Cl)c3)CCN2)c1,7.657577319177793,704.224690088,7,3,3.542320000000002,True
CHEMBL4100140,22.0,nM,CN(C)Cc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F,7.657577319177793,299.126775048,4,1,2.6932,True
CHEMBL448015,22.0,nM,O=C(N[C@@H](Cc1ccccc1)[C@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1)c1cc(Cl)cc(C(=O)N2COC[C@@H]2c2ccccc2)n1,7.657577319177793,652.1949437080001,9,4,3.4270000000000014,True
CHEMBL2347195,22.0,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)cn1,7.657577319177793,395.120524032,7,2,2.072,True
CHEMBL3959097,22.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCCC(F)(F)F)cc1C21N=C(C)C(N)=N1,7.657577319177793,409.1977117320001,5,1,4.133800000000003,True
CHEMBL2181897,22.0,nM,CC#Cc1cccc(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.657577319177793,533.325356856,6,3,4.112300000000002,True
CHEMBL442847,22.0,nM,O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@@H]1NCCN(Cc2ccccc2)C1=O)C1CC(=O)N(Cc2ccccc2)C1,7.657577319177793,576.254812008,5,3,2.4022999999999994,True
CHEMBL3670331,22.0,nM,C=C1C[C@@](C)(c2cc(NC(=O)c3ncc(C#N)cc3F)cnc2Cl)N=C(N)S1,7.657577319177793,416.06223596800004,7,2,3.5735800000000015,True
CHEMBL398775,22.0,nM,CCCCS(=O)(=O)C[C@@H](NC(=O)COC)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,7.657577319177793,597.268413472,7,4,2.051300000000002,True
CHEMBL4449985,22.0,nM,CN=[S@@]1(=O)C[C@@](C)(c2cc(-c3cc(-c4ncc(OC)cn4)no3)ccc2F)N=C(N)N1C,7.657577319177793,459.1488867840001,9,1,2.434400000000001,True
CHEMBL3677279,22.0,nM,COc1cc(F)c2c(c1)[C@@]1(N=C(N)N3CCCN=C31)c1cc(-c3cccnc3F)ccc1O2,7.657577319177793,447.15068128800004,7,1,3.8172000000000024,True
CHEMBL3946842,22.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CCC3)cc1C21N=C(C)C(N)=N1,7.657577319177793,375.2310625480001,4,1,3.954200000000003,True
CHEMBL3987125,22.0,nM,CC#Cc1cncc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OCC)CC2)C3)c1,7.657577319177793,426.24196157999995,5,1,4.626100000000004,True
CHEMBL2178714,22.0,nM,CN1C(=N)N[C@@]2(c3cc(-c4cccc(C#N)c4)cs3)CN(c3ccc(F)cn3)C[C@H]2C1=O,7.657577319177793,446.13250844800007,6,2,3.148950000000001,True
CHEMBL2179136,22.0,nM,CCc1cn2c3c(cc(C(=O)N[C@H](CN[C@H](C(=O)NCC(C)C)[C@H](C)O)Cc4ccccc4)cc13)N(C)S(=O)(=O)CC2,7.657577319177793,597.298490476,7,4,2.4356000000000018,True
CHEMBL3653732,22.0,nM,COCc1cccc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,7.657577319177793,417.241627232,5,1,4.616000000000003,True
CHEMBL2177909,22.1,nM,NC1=N[C@](c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,7.655607726314889,467.11693654800007,5,1,4.846400000000003,True
CHEMBL4165225,22.2,nM,C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,7.653647025549361,421.11618760000005,6,2,2.8781800000000013,True
CHEMBL3942750,22.2,nM,CCC(C)N1C(=O)C2(N=C1N)c1cc(C#CC3CC3)ccc1CC21CCC(OC)CC1,7.653647025549361,419.257277296,4,1,3.7303000000000024,True
CHEMBL5278429,22.44,nM,COc1ccc(-c2oc3cc(OC)c(I)cc3c(=O)c2O)cc1,7.648977147415876,423.980771516,5,1,3.7874000000000025,True
CHEMBL3930721,22.5,nM,[C-]#[N+]c1cncc(-c2ccc3c(c2)C2(N=C(N)N(CC(F)(F)F)C2=O)C2(CCC(OC)CC2)C3)c1,7.647817481888637,483.1882096679999,5,1,4.345390000000004,True
CHEMBL3683803,22.5,nM,Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,7.647817481888637,424.09138809200005,5,2,3.6286200000000006,True
CHEMBL4463980,22.8,nM,C#C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H]2C[C@@H]21,7.642065152999546,375.113152908,6,2,1.90658,True
CHEMBL3695750,22.8,nM,CN1C(=O)CC2(N=C1N)c1cc(-c3cccnc3F)ccc1Oc1c2cc(-c2cccnc2F)nc1F,7.642065152999546,502.13650844400007,7,1,4.149000000000002,True
CHEMBL2181829,22.9,nM,CC(=O)N[C@@H](Cc1ccc2c(c1)OCCO2)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,7.640164517660112,523.304621412,7,3,3.885600000000002,True
CHEMBL3937946,22.9,nM,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2ccc(S(C)(=O)=O)cc2)C1=O,7.640164517660112,535.250477664,6,1,4.116600000000003,True
CHEMBL3922739,23.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc(C)nc3)cc1C21CC(=N)N(C(C)C)C1=O,7.638272163982407,432.252526264,5,1,4.439290000000003,True
CHEMBL3943188,23.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(F)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,7.638272163982407,434.1918178280001,5,1,4.619480000000006,True
CHEMBL3947671,23.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1cc(F)c(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,7.638272163982407,450.16226728800007,5,1,5.133780000000006,True
CHEMBL3905878,23.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cncc(Cl)c3)cc1[C@@]21N=C(C)C(N)=N1,7.638272163982407,408.1716891000001,5,1,4.518000000000003,True
CHEMBL2403777,23.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)CCOCC(N)=N1,7.638272163982407,376.11023171600004,5,2,3.1191000000000004,True
CHEMBL4749943,23.0,nM,COC[C@]12C[C@H]1[C@@](CF)(c1cc(/C=C(\F)c3ccc(Cl)cn3)ccc1F)N=C(N)S2,7.638272163982407,453.08894556800004,5,1,4.973100000000004,True
CHEMBL2178712,23.0,nM,COc1cccnc1N1C[C@H]2C(=O)N(C)C(=N)N[C@@]2(c2cc(-c3cccc(C#N)c3)cs2)C1,7.638272163982407,458.152494944,7,2,3.0184500000000014,True
CHEMBL1915995,23.0,nM,CCCO[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@H](COC)C2=O)C1,7.638272163982407,587.317077916,6,3,3.006400000000001,True
CHEMBL508753,23.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1C,7.638272163982407,632.2644113880001,6,4,4.867420000000004,True
CHEMBL3653733,23.0,nM,COCc1cc(F)cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,7.638272163982407,435.23220542,5,1,4.755100000000003,True
CHEMBL3683884,23.0,nM,Cc1cc(NC(=O)c2ncc(C#N)cc2Cl)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,7.638272163982407,449.08663706000004,6,2,3.500300000000001,True
CHEMBL4106794,23.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(F)cc(C#N)c3)cc1[C@@]21N=C(C)C(N)=N1,7.638272163982407,416.2012396400001,5,1,4.480380000000004,True
CHEMBL3981436,23.0,nM,NC1=N[C@](CF)(c2cc(NC(=O)c3ncc(Cl)cc3Cl)ccc2F)C[C@@H](C(F)(F)F)O1,7.638272163982407,482.03357211599996,5,2,4.610500000000001,True
CHEMBL2347194,23.0,nM,C[C@]1(c2cc(NC(=O)c3ncc(Cl)cn3)ccc2F)N=C(N)OCC1(F)F,7.638272163982407,399.07098699600004,6,2,2.7168,True
CHEMBL3965367,23.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)cc(Cl)c2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.638272163982407,455.077215248,6,2,3.8791800000000025,True
CHEMBL3975793,23.0,nM,NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(C#CC4CC4)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,7.638272163982407,478.142816948,5,2,4.0652000000000035,True
CHEMBL3677272,23.0,nM,NC1=N[C@@]2(c3cc(-c4cccnc4F)ccc3Oc3c(F)cc(C4=CCCOC4)cc32)c2nccn21,7.638272163982407,483.15068128800004,7,1,4.6010000000000035,True
CHEMBL3913444,23.0,nM,NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)C[C@@H](C(F)(F)F)O1,7.638272163982407,489.079107068,6,2,5.135700000000002,True
CHEMBL3972449,23.0,nM,Cc1cc(OC(F)F)cnc1C(=O)Nc1csc([C@]23CO[C@@H](C)C[C@H]2CSC(N)=N3)n1,7.638272163982407,469.1053879720001,9,2,3.3820200000000007,True
CHEMBL2349475,23.0,nM,CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cccc(C#N)c4)cc32)N=C1N,7.638272163982407,358.17936132400007,4,1,3.179680000000001,True
CHEMBL3354702,23.0,nM,CC(C)(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3ccccn3)ccc1O2,7.638272163982407,415.18959166,6,1,4.867700000000004,True
CHEMBL3905707,23.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cnc(C)nc3)cc1C21N=C(N)N(C(C)C)C1=O,7.638272163982407,433.24777523200004,6,1,3.344120000000001,True
CHEMBL2349472,23.0,nM,CN1C(=O)C2(CC(C)(C)Sc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N,7.638272163982407,403.0921391280001,4,1,4.402500000000004,True
CHEMBL3127073,23.0,nM,C[C@]12CCOC[C@@H]1[C@]1(COC(N)=N1)c1cc(-c3cncc(Cl)c3)ccc1O2,7.638272163982407,385.11931917999993,6,1,3.1298000000000004,True
CHEMBL225442,23.0,nM,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,7.638272163982407,556.215569376,6,4,2.3732000000000006,True
CHEMBL3930915,23.1,nM,CN1C(=O)C2(N=C1N)c1cc(-c3ccccc3)ccc1OC21CCc2ccccc2CC1,7.636388020107856,423.19467704,4,1,4.045800000000003,True
CHEMBL3683910,23.2,nM,NC1=N[C@](CF)(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2F)[C@H]2C[C@H]2O1,7.634512015109101,431.07721524799996,6,2,3.2212000000000014,True
CHEMBL3974233,23.2,nM,COCCCc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2,7.634512015109101,385.23654185199996,5,1,2.3791,True
CHEMBL3683920,23.3,nM,NC1=N[C@@](c2cc(NC(=O)c3cnc(OCc4cocn4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.632644078973981,474.126337684,9,2,2.628800000000002,True
CHEMBL4106679,23.5,nM,COC1CCC2(CC1)Cc1ccc(OCC3CC3)cc1[C@]21N=C(N)N(C(C)C)C1=O,7.628932137728263,411.2521919160001,5,1,3.3675000000000015,True
CHEMBL3913966,23.6,nM,COC1CCC2(CC1)Cc1ccc(-c3cnccn3)cc1C21N=C(N)N(C)O1,7.627087997029894,379.20082504000004,7,1,2.6196,True
CHEMBL3693222,23.7,nM,NC1=N[C@@](c2cc(NC(=O)c3ccc(C#CC4CC4)cn3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,7.625251653989896,440.146010508,5,2,3.428300000000003,True
CHEMBL3986646,23.8,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(CF)C[C@@H](C(F)(F)F)OC(N)=N3)c2)c(Cl)c1,7.623423042943488,478.083109152,6,2,3.965700000000002,True
CHEMBL4114398,24.0,nM,COC1CCC2(CC1)Cc1ccc(C#N)cc1[C@]21N=C(N)N(C)C1=O,7.619788758288394,338.174275944,5,1,1.67178,True
CHEMBL2048039,24.0,nM,CCOc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N,7.619788758288394,478.23015682,6,3,3.2105000000000006,True
CHEMBL208809,24.0,nM,C[C@H](NC[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NC1CC1,7.619788758288394,637.2734186,6,4,3.3103000000000016,True
CHEMBL3964236,24.0,nM,CC(C)c1cccc2c1CCC[C@]21CNC[C@H]1C(=O)N1CCC(c2ccccc2)CC1,7.619788758288394,416.28276377199995,2,1,5.009700000000004,True
CHEMBL4854629,24.0,nM,CC#C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)OCC12CC(F)(F)C2,7.619788758288394,477.142402348,7,2,3.152800000000001,True
CHEMBL3670328,24.0,nM,C[C@@]1(c2cc(NC(=O)c3ncc(Br)cn3)ccc2F)C=CSC(N)=N1,7.619788758288394,421.0008213560001,6,2,3.4209000000000014,True
CHEMBL3657432,24.0,nM,COc1cc(-c2ccc3c(c2)C2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC(F)F)CC2)C3)cc(C#N)c1F,7.619788758288394,482.1929607,6,1,5.081780000000004,True
CHEMBL3935652,24.0,nM,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CC2CCN(C)C2)C1=O,7.619788758288394,460.28382639200004,5,1,2.8835000000000015,True
CHEMBL3945110,24.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC(C)C)cc1C21N=C(C)C(N)=N1,7.619788758288394,363.23106254800007,4,1,3.810100000000003,True
CHEMBL2180030,24.0,nM,COc1c(C)cc([C@@]2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C,7.619788758288394,385.19026035600007,6,1,3.801840000000001,True
CHEMBL4109797,24.0,nM,CN(C)/N=C(/C[C@](CF)(N[S@+]([O-])C(C)(C)C)c1cccc(Br)c1)C(F)(F)F,7.619788758288394,473.075958368,4,1,4.535700000000004,True
CHEMBL3680862,24.0,nM,C[C@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)N=C(N)OC[C@@H]1F,7.619788758288394,395.120524032,7,2,2.072,True
CHEMBL401008,24.0,nM,COC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(=O)(=O)C(C)C)c1,7.619788758288394,531.287925792,7,2,2.663000000000001,True
CHEMBL248245,24.0,nM,CCOC[C@H](N)[C@H](Cc1ccccc1)NC(=O)c1cc(N(C)C[C@H]2C[C@@H]2C)nc(N(C)S(=O)(=O)C(C)C)c1,7.619788758288394,545.303575856,7,2,3.0531000000000024,True
CHEMBL2349473,24.0,nM,CN1C(=O)C2(CC(C)(C)Cc3ccc(-c4cc(F)cc(Cl)c4)cc32)N=C1N,7.619788758288394,385.13571819200007,3,1,4.100500000000004,True
CHEMBL2349612,24.0,nM,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,7.619788758288394,369.12440456,4,1,3.5501000000000023,True
CHEMBL3931128,24.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.619788758288394,448.07254446800005,5,2,4.146600000000002,True
CHEMBL4127572,24.0,nM,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(C)COC(CF)(CF)C(N)=N2)c1,7.619788758288394,431.15690954,6,2,2.9335000000000004,True
CHEMBL3969602,24.0,nM,C[C@@]1(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cnc2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.619788758288394,470.06927065600007,7,2,3.599100000000001,True
CHEMBL3414710,24.0,nM,NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1,7.619788758288394,324.110790636,4,1,3.0367000000000015,True
CHEMBL570745,24.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@]1(c2cccc(C(C)(C)C)c2)CC[C@@H](O)CC1,7.619788758288394,488.28504951599996,4,4,4.090400000000003,True
CHEMBL3911696,24.0,nM,Cc1ccc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cc1,7.619788758288394,374.12644069999993,4,1,4.307820000000003,True
CHEMBL569608,24.0,nM,CS[C@H]1CC[C@@](NC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(C)=O)(c2cccc(C(C)(C)C)c2)CN1,7.619788758288394,519.2731049280001,5,4,4.228000000000003,True
CHEMBL504917,24.0,nM,O=C(N[C@@H](Cc1ccccc1)[C@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1)c1cc(I)cc(C(=O)N2COC[C@@H]2c2ccccc2)n1,7.619788758288394,744.1305640280001,9,4,3.3782000000000014,True
CHEMBL4077211,24.0,nM,C[C@@]1(c2cc(CNC3(C#N)CC3)c(F)cc2F)CCSC(N)=N1,7.619788758288394,336.122024016,5,2,2.77738,True
CHEMBL2347364,24.0,nM,C#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)nc1,7.619788758288394,388.11471038,5,2,2.649700000000001,True
CHEMBL3937729,24.0,nM,[C-]#[N+]c1cc(Cl)cc(-c2cc3c(cc2C)C[C@]2(CC[C@@H](OC)CC2)C32N=C(C)C(N)=N2)c1,7.619788758288394,446.1873391640001,4,1,5.9822100000000065,True
CHEMBL3958576,24.1,nM,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(Cc2ccccc2Cl)C1=O,7.617982957425132,491.233955008,4,1,5.366500000000005,True
CHEMBL3935889,24.3,nM,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(CCC(F)(F)F)C1=O,7.614393726401688,463.244661924,4,1,4.465300000000004,True
